vehicle_id,timestamp,latitude,longitude,speed,event_type,braking_event,collision_alert,lane_change
KQR-9923,2024-04-06 05:20:39.907631,-9.302245450827073,-7.085896427853925,117.49,braking,1,0,0
IZH 296,2023-10-03 10:08:17.415547,38.502576705194286,115.67692483528674,118.72,normal,0,0,0
150 3EN,2024-08-01 04:51:30.336114,-74.98738506752005,-83.31726687771727,11.14,normal,0,0,0
KEK-2059,2024-06-04 20:18:18.819314,-67.0185289164655,-1.0928557579050562,15.63,braking,1,0,0
5UE6175,2024-03-18 10:37:42.198937,42.258961795772876,-177.72239887470673,99.35,braking,1,0,0
7L 9212T,2024-02-03 09:25:19.179015,-87.98076558890433,33.81806220238525,5.09,braking,1,0,0
3389,2024-08-27 13:01:15.947207,-10.834121824579356,70.11484502386782,19.64,lane_change,0,0,1
9WW J74,2024-04-24 11:20:48.969993,17.123362378655983,-68.51801164458206,29.99,collision,0,1,0
54C 827,2024-06-06 16:53:47.343065,77.84274797133753,-88.21508249469746,105.49,braking,1,0,0
502 DFF,2024-06-11 00:51:21.228698,-33.51481434803991,116.27543517448879,36.45,collision,0,1,0
83KS2,2023-12-13 03:50:20.386915,-33.39129353861872,-100.0423087187213,90.79,braking,1,0,0
3L 1905D,2024-02-16 11:49:45.586086,5.887400804081082,8.91724004593388,91.5,braking,1,0,0
FBF-034,2023-10-08 17:23:19.735145,62.715451281101565,158.72048569410947,23.96,collision,0,1,0
87-37484,2023-10-21 02:51:51.291725,-1.1922019477821664,-26.652188570609667,29.0,collision,0,1,0
3710,2024-08-04 21:30:08.058804,-15.845287765457314,57.444883529082915,61.4,lane_change,0,0,1
JTF-0487,2024-06-06 04:06:53.566463,58.257835696342056,9.966364595147184,73.01,normal,0,0,0
MVK 000,2024-01-21 14:11:40.633480,-10.661063503556448,94.60172532741478,76.66,collision,0,1,0
HB 5966,2024-03-22 23:43:19.639673,68.14922821791237,126.97339717386808,46.04,lane_change,0,0,1
IPM 868,2024-09-02 20:06:41.852632,-47.89374740780515,-11.367915428428518,71.57,normal,0,0,0
G89 6IP,2024-06-23 08:34:13.653169,-67.83361508927064,159.62853897372997,35.02,normal,0,0,0
QWM-8530,2024-03-20 05:31:41.077935,-43.46729797310986,-1.0699450868947054,16.17,lane_change,0,0,1
LKA5823,2024-04-11 18:27:36.237857,48.11822811542666,-22.447253056817118,32.99,lane_change,0,0,1
7376 HY,2023-10-13 05:31:08.349838,-8.16250482700923,146.68874818998836,50.72,lane_change,0,0,1
495 QFH,2023-10-07 23:34:21.266372,-70.65279516793878,70.80796796470003,42.9,lane_change,0,0,1
93D 435,2023-10-13 02:32:00.580273,-54.79239878501177,-89.49933534659353,22.72,lane_change,0,0,1
ZAW R06,2024-07-27 12:23:21.149586,-43.01961312620929,-98.75900388445895,4.81,braking,1,0,0
994 ENK,2024-05-04 15:31:13.402018,44.373228729137196,141.02278332036224,111.46,braking,1,0,0
051-OEH,2024-06-05 05:47:09.865080,12.068944768586007,135.1056043397748,73.75,braking,1,0,0
13F GS7,2024-08-13 00:52:39.572098,63.910600336134195,21.939984892046255,65.93,braking,1,0,0
5-15285A,2024-06-22 20:15:35.240093,-65.1577652975703,-140.8497747135183,3.43,lane_change,0,0,1
EWQ-829,2024-05-30 10:27:01.160196,-56.65440867611164,51.952465739529316,24.37,normal,0,0,0
YCL 589,2023-12-06 09:19:35.372499,18.86853290257804,-35.41490848166305,48.48,collision,0,1,0
136XZ,2024-04-26 08:27:40.572402,52.15359678754419,101.1856849604805,21.12,braking,1,0,0
RSG-241,2024-03-13 00:51:28.296144,17.11626348851908,100.23179335872373,87.95,normal,0,0,0
RAK-5456,2024-03-14 21:38:22.644527,-38.21598893732988,-19.031554298775546,113.28,lane_change,0,0,1
MAI 273,2023-11-16 08:18:12.672769,75.71690765040216,51.04173155708983,100.8,lane_change,0,0,1
936-PXC,2024-08-03 16:43:24.840533,-53.482304555936324,9.31728368369906,22.66,normal,0,0,0
3XV 096,2024-08-07 09:38:58.760243,-10.495895863952953,-179.54247491054133,40.16,normal,0,0,0
FDS-6786,2023-12-16 11:08:25.667710,-3.0774591620127723,-150.62589646021343,3.82,braking,1,0,0
283-KVW,2024-05-22 22:22:11.505357,46.71623256584067,127.59187662298956,78.33,braking,1,0,0
981 6724,2024-02-23 05:43:24.305115,-60.00808079512765,76.45416149746967,35.38,lane_change,0,0,1
BOT 260,2024-03-10 03:22:38.383915,16.799080604025633,52.44570688793655,27.88,braking,1,0,0
04K ST0,2024-04-11 03:06:22.926250,60.596274098733886,-76.32694097780617,63.79,braking,1,0,0
29JY1,2023-12-25 03:28:29.755079,-77.80560565493613,-99.99472401197163,89.71,braking,1,0,0
496-MSA,2024-07-17 21:11:27.519475,73.15033373124888,80.8433890002114,75.8,lane_change,0,0,1
LFF 113,2024-08-16 15:45:35.424933,25.404099035117028,176.15715530640216,24.98,lane_change,0,0,1
75R V19,2024-08-12 17:05:21.735575,-85.29719015228396,-62.891231564684404,97.11,collision,0,1,0
673 QEP,2024-02-06 02:13:19.658691,-31.19053644480941,18.950305773801034,46.18,braking,1,0,0
BT 03194,2024-03-16 05:20:35.421400,49.148273995662635,49.12815950458679,6.33,braking,1,0,0
C44 1FV,2023-10-09 16:39:10.942235,58.691511300267166,-160.33463870152733,59.92,normal,0,0,0
VI-2908,2024-06-05 22:17:15.430269,-42.96207134168164,-150.54946341682762,16.9,collision,0,1,0
81YX518,2024-01-12 10:09:56.266369,-33.81061521316063,136.50264466488704,70.11,braking,1,0,0
83Y•809,2024-01-27 12:59:22.285764,-22.654561747038855,57.493831505310595,70.78,lane_change,0,0,1
GZX-904,2023-11-18 00:36:40.744904,82.93039309557213,-161.10633173120146,105.87,collision,0,1,0
3-39502,2024-02-21 08:48:38.407426,65.85903822689576,87.12815000204472,84.97,collision,0,1,0
426-417,2024-08-28 10:58:08.124261,-58.60926328955802,84.32976981473217,22.61,lane_change,0,0,1
118-BMHH,2024-03-01 18:58:11.177559,-78.14146248602071,81.96999425907279,82.35,lane_change,0,0,1
2-41478W,2024-03-29 15:59:06.011601,3.3651503688079885,-118.44984200505664,100.69,lane_change,0,0,1
383OC,2023-10-01 12:06:54.463999,-3.7666588924595032,66.21251402127473,111.88,lane_change,0,0,1
0G 6889B,2024-05-29 11:57:31.429243,12.042940439878649,-47.45464907982327,92.42,lane_change,0,0,1
47-ZF34,2024-07-06 07:07:21.231742,42.30346731346435,-122.84204939191176,69.76,normal,0,0,0
22EX4,2023-11-03 12:06:18.079462,30.123193081962953,-6.667920329182607,63.65,lane_change,0,0,1
LU 8870,2024-06-03 12:18:38.886197,-63.135918467762025,164.32539792301327,111.28,collision,0,1,0
296J4,2023-10-10 17:38:58.093767,3.6034074000021974,86.5050805406438,65.34,normal,0,0,0
93O P41,2023-10-30 02:35:26.287978,24.360172287644403,136.19094539885634,63.72,collision,0,1,0
5CE 469,2024-01-07 05:46:03.420138,56.26263771803903,35.52493618808646,64.42,collision,0,1,0
F65 4CD,2024-01-17 23:57:36.531664,-29.917264486607287,-172.4742313691871,115.05,collision,0,1,0
514 YSW,2024-03-22 13:18:08.989465,-6.396939677045751,146.37352556101985,50.2,normal,0,0,0
GUN-193,2024-07-09 19:26:53.962554,16.754808926593,-128.97146650147656,106.89,braking,1,0,0
618 UQD,2023-11-14 05:34:05.714010,-36.61361223309947,-38.60691242107126,62.86,braking,1,0,0
P09 8YW,2024-02-08 20:18:42.304415,-17.809656320506008,-90.0386380731918,117.54,braking,1,0,0
139-CJA,2024-01-21 03:46:42.030685,24.941816045647656,129.31024911081687,62.53,normal,0,0,0
LEW 314,2024-08-11 11:20:44.419050,-60.38936287662934,-154.92001303326555,28.08,braking,1,0,0
MTK 397,2024-02-23 11:58:12.795421,-16.7718612643491,-129.6439968849122,67.61,braking,1,0,0
228 DHJ,2024-08-18 11:43:16.204677,-7.220597698844955,-167.86623619460843,19.04,normal,0,0,0
YMT 934,2024-06-16 15:29:00.179455,-28.82939444346281,-145.50587337624827,41.69,normal,0,0,0
CRE-329,2024-04-02 14:48:25.467358,-80.63385717573604,-52.63762737127013,18.01,braking,1,0,0
190 YLQ,2024-06-23 04:20:33.682981,88.81262419273921,73.48371665323546,93.73,lane_change,0,0,1
MNJ-984,2024-08-23 21:31:28.241061,-22.627751656828366,-107.23231092239222,109.87,collision,0,1,0
132 RKK,2024-09-13 16:42:07.051220,-60.18009793579066,-96.62260297194798,111.37,collision,0,1,0
12C S94,2023-12-15 14:26:53.393048,-51.10861534699856,-60.070378950119846,55.11,collision,0,1,0
4-25517M,2024-02-06 10:48:11.079007,6.838956312269289,36.24972047992375,71.65,collision,0,1,0
6AD53,2024-07-27 21:28:22.561757,63.80983474519553,-48.234840196963034,6.62,collision,0,1,0
LBI 990,2024-05-12 11:33:19.077645,31.77487946048244,28.727654550633275,97.63,collision,0,1,0
N 467226,2024-01-12 20:21:40.035437,-53.274610077782384,-117.89681605471782,77.93,collision,0,1,0
ZPC 671,2023-10-06 11:49:44.035050,64.92429601122518,90.90886697632993,12.09,lane_change,0,0,1
51M A90,2024-05-30 17:58:52.137671,44.685299716544705,58.7310277841961,86.33,normal,0,0,0
RWK-8960,2023-10-27 04:48:41.364998,50.64599376613339,-56.58493258395629,24.12,braking,1,0,0
RLG-108,2024-02-05 02:27:31.429527,-74.78840152753888,-62.02877961243718,108.2,lane_change,0,0,1
83-0260C,2023-11-08 18:52:56.302793,-42.4628106942595,103.2144496978068,14.09,braking,1,0,0
TK1 5871,2024-03-11 21:38:33.762669,-71.76196973479838,88.87043142353383,28.23,lane_change,0,0,1
TWU-6780,2024-05-16 12:18:43.898696,-29.5540256145362,-51.21822324246688,27.07,normal,0,0,0
3LIJ 91,2023-09-19 13:12:03.281035,34.21010821177947,-44.40666059821976,74.01,collision,0,1,0
25-1414X,2024-06-27 03:56:02.517062,64.31972604847121,73.21088021139224,49.19,braking,1,0,0
EVK-639,2024-07-27 21:52:21.284448,3.4956945034383153,71.77123925470528,18.87,braking,1,0,0
0I 5R5XVN,2023-12-29 06:24:09.124832,4.9983404299998,-45.49311983763201,14.99,braking,1,0,0
HJH 142,2024-07-24 16:09:17.939198,54.10221769670537,140.41773344755399,60.07,normal,0,0,0
2BK 837,2023-09-17 12:51:43.396762,-19.369832891686627,75.09130702370359,52.34,lane_change,0,0,1
UWQ 920,2024-03-17 09:24:00.729931,66.72152087627944,-85.70008046916726,43.18,collision,0,1,0
4GZ9440,2024-07-27 08:33:50.122640,35.13878792306076,-112.12821657223958,53.55,collision,0,1,0
BZF 262,2023-12-22 02:36:44.212110,-77.01412514751223,28.10652084538225,73.3,lane_change,0,0,1
37-20277,2024-03-05 05:27:19.951908,87.73766706114753,-145.1127052847351,15.69,braking,1,0,0
948-014,2024-02-18 16:44:08.458819,67.35427191692523,-109.40610755338383,90.47,collision,0,1,0
65G X24,2024-08-02 08:42:15.501889,1.5482112088501054,-8.722255047211178,106.01,collision,0,1,0
50WH212,2024-05-08 07:11:05.281713,-13.331195363187504,141.6433899664093,101.35,braking,1,0,0
114-PHZ,2024-01-19 18:33:16.888091,-37.48031945029324,-59.498466742953426,91.21,lane_change,0,0,1
TTN-1186,2024-06-30 14:52:45.919752,-49.7699075219024,151.3324671846919,28.8,braking,1,0,0
UG 10252,2024-05-15 11:13:35.861954,-63.54500605304368,-81.88680452388263,73.96,lane_change,0,0,1
096-ONFB,2024-09-09 17:07:07.304245,35.90160526648323,-50.49787089064836,69.27,collision,0,1,0
8AYT528,2024-03-17 09:36:47.234618,-13.481028916567368,-2.933053264744956,79.84,braking,1,0,0
452F,2023-11-09 16:29:44.080469,-30.852633452578253,-32.91444613715305,49.84,collision,0,1,0
N 189451,2024-05-01 10:26:40.757347,-62.883082591818095,148.65217357267318,8.86,normal,0,0,0
RZK-4899,2023-11-15 18:01:01.286477,-62.26534707126235,-67.47858896251886,83.2,braking,1,0,0
W49-06U,2024-03-05 01:12:27.212960,-79.4662742530404,117.87085310174416,25.53,collision,0,1,0
26-3971H,2023-12-24 08:31:50.242046,5.864019867454729,82.90218555675017,72.56,braking,1,0,0
845 GWM,2023-10-13 23:25:36.316503,-77.45880040696687,-38.45693839896538,21.56,braking,1,0,0
118-HJV,2023-11-30 17:01:26.468211,-51.94771666513057,112.1971987993295,112.8,normal,0,0,0
9G505,2024-01-09 22:13:08.082824,83.55069134836577,94.81785204848978,61.08,lane_change,0,0,1
312 LLA,2023-10-15 04:07:40.327290,-55.31257907636077,-74.51763732720674,86.18,collision,0,1,0
374-NOU,2024-08-07 18:47:14.995969,-70.57943542096825,87.23262558605802,96.43,collision,0,1,0
61-OR76,2024-03-16 14:23:42.078919,-16.84353257886788,79.61779428769069,83.64,lane_change,0,0,1
072 5PC,2024-03-17 06:37:55.245670,75.5220627979188,65.04114955757791,101.52,lane_change,0,0,1
WRU4088,2024-01-03 14:40:45.794513,-83.87166544402444,-122.83383501909427,19.47,collision,0,1,0
27-4015Z,2024-01-06 03:15:31.436286,81.9613173630762,92.34508540452356,72.78,normal,0,0,0
684XH,2024-05-05 19:59:00.391422,71.91422067721723,105.84481290748079,82.5,lane_change,0,0,1
590 5LL,2024-02-23 22:01:26.068229,-35.00579541920303,137.38386357584187,58.51,normal,0,0,0
LEL 472,2024-01-29 15:14:34.478053,-42.95661744272081,-177.8646932407242,99.95,normal,0,0,0
HPH 475,2024-01-11 03:36:15.958814,-49.483557658648834,6.982274397828604,35.33,collision,0,1,0
R76 3RS,2024-01-11 14:30:24.784001,34.12312692742479,86.74394303476146,2.68,collision,0,1,0
OXS 262,2023-11-24 03:45:18.417733,-78.02175000218023,129.91278583475025,73.05,collision,0,1,0
6WL29,2024-08-04 02:00:55.110280,48.77453596894722,41.89785920893709,68.0,braking,1,0,0
5-5699L,2023-11-02 04:26:36.151727,-10.122142543444596,-97.31330161619121,108.86,braking,1,0,0
491 UAX,2024-08-01 22:53:49.907228,-63.12538964972312,-31.88877667287045,33.06,normal,0,0,0
A96 1NI,2023-12-12 08:36:12.968739,-80.20813637386568,-150.23403995584704,0.59,collision,0,1,0
50R J21,2024-02-19 13:00:23.798615,4.795465792568578,-146.6444669370798,62.29,collision,0,1,0
456B,2024-03-28 07:44:44.658362,-81.96237404700271,130.48923994464081,96.21,collision,0,1,0
9GF H47,2023-10-23 14:31:51.981290,-85.78111201808963,160.3826269752139,119.92,lane_change,0,0,1
20L G30,2023-12-07 14:39:42.605478,-62.121391621811554,0.7620479566746781,72.97,collision,0,1,0
385 UJA,2024-02-11 22:18:07.080689,-33.63667927802199,-148.08443292425017,15.71,collision,0,1,0
438-RCV,2024-08-04 07:36:25.415133,47.27530445019724,152.33859686211474,114.52,lane_change,0,0,1
MF9 Y3X,2023-11-13 07:21:03.510860,89.92632379490473,12.146359259928573,98.79,lane_change,0,0,1
242 MRO,2024-02-14 03:03:12.085724,-37.2277359520165,121.29530764930149,62.22,lane_change,0,0,1
918 5GU,2023-12-17 09:25:50.579031,25.44850312280552,-68.31932668204043,33.45,lane_change,0,0,1
3GE16,2023-09-15 22:13:54.573641,18.524459685493582,69.75470580947197,48.95,braking,1,0,0
YMC-658,2024-02-17 21:57:49.594068,70.59170433233811,-40.5242005506596,57.37,normal,0,0,0
CG-3769,2024-03-07 23:40:50.653793,78.32309352643153,43.97116169622478,86.97,collision,0,1,0
MFY 244,2024-02-05 01:37:50.074116,57.620102147987524,-137.6233562630059,36.12,collision,0,1,0
1X 3L5YPH,2023-11-30 07:50:39.152076,41.87575126133183,104.25701196842095,97.6,normal,0,0,0
957 BA2,2023-11-04 02:45:38.073257,40.048520251283634,-115.82230842704924,54.31,normal,0,0,0
18JF6,2023-09-22 07:22:01.626646,-56.961377588120094,-11.488380731377902,63.87,collision,0,1,0
940 MRY,2024-07-15 02:35:24.072627,-12.975918191738074,-72.51837802183462,17.05,normal,0,0,0
ABS-4777,2023-09-19 14:38:44.766231,-39.2211497075135,136.03097647436402,75.01,lane_change,0,0,1
896L,2023-12-17 23:51:51.877231,17.461111090481495,76.76701835567951,84.71,collision,0,1,0
6O QX470,2024-04-24 11:59:30.499896,-55.54002784526756,-133.91137895769117,55.62,lane_change,0,0,1
982 IXK,2024-09-04 01:51:49.958296,-27.565317449980853,72.53981731461445,54.51,lane_change,0,0,1
08-SK82,2024-02-29 16:06:46.146463,-76.46486190483797,59.989661609362855,46.0,lane_change,0,0,1
5F495,2024-04-11 12:57:03.420038,39.74649650146927,60.58886612812208,100.42,lane_change,0,0,1
241-CYK,2023-10-05 21:58:44.764941,45.26995426364945,70.2161475406723,94.47,normal,0,0,0
594401,2024-02-23 21:36:29.100856,16.036089725812133,-9.265902040758363,9.25,lane_change,0,0,1
65S•093,2024-01-08 02:33:42.913759,-8.795185360087956,107.20504997920955,65.4,braking,1,0,0
329868,2024-03-17 16:32:27.331672,-85.51225804950106,-120.35361817404056,84.69,lane_change,0,0,1
333 SQ9,2024-03-26 04:16:00.599829,21.767333067380704,-149.0701637050121,98.47,braking,1,0,0
801-452,2024-09-13 05:05:19.677764,89.2173641909404,-4.392242298895098,84.44,collision,0,1,0
819 NRJ,2024-05-29 08:54:22.419108,11.214591866729933,-162.98988690595155,114.21,normal,0,0,0
0RC 420,2024-05-18 09:30:52.723882,36.60341917101654,-11.447019626334395,118.75,normal,0,0,0
344OCR,2024-01-02 23:09:17.856296,-64.7529824186764,37.23562221960134,48.51,braking,1,0,0
WFW 920,2024-02-10 09:34:29.900066,88.90926316922861,165.43314293351733,49.36,normal,0,0,0
MYI 061,2024-05-08 02:08:10.931389,-33.07395228096938,-51.41292437012524,106.98,lane_change,0,0,1
60Z 461,2023-12-30 15:22:35.445421,-34.0352691403237,44.95078788305639,67.28,braking,1,0,0
973 ETM,2024-02-09 20:47:05.147236,17.821798592938777,18.204280284791736,1.65,normal,0,0,0
08-IQ68,2023-11-27 10:35:12.006011,-28.58645192262768,-105.20818456280662,12.54,lane_change,0,0,1
11ZN3,2024-03-07 23:43:50.194723,74.82508860974815,31.749039732388553,40.58,braking,1,0,0
AYA2311,2023-12-15 15:01:42.183016,-5.241058420104238,-39.43915397079678,16.87,normal,0,0,0
0OE7173,2024-06-01 16:48:24.007439,30.860889432117062,44.33795045750031,38.23,braking,1,0,0
068-PDJ,2023-12-29 06:09:30.901067,16.52427521384243,-4.582706982663495,79.64,normal,0,0,0
000-QPD,2024-04-09 05:49:57.130330,32.80506268782635,97.42456668983647,42.4,normal,0,0,0
2-X6621,2023-09-26 19:45:33.988314,-48.938326657905904,-141.26467147750373,31.31,normal,0,0,0
632W1,2024-01-22 21:25:57.074665,16.701208617829764,93.49465466861085,33.0,lane_change,0,0,1
174-VIV,2024-01-08 02:06:24.614051,20.484490590683066,-95.02222083891805,11.94,normal,0,0,0
979-PVUB,2024-05-19 02:42:25.516227,17.169509821595142,99.61402030979991,104.3,normal,0,0,0
2NS2725,2024-08-02 23:33:05.750485,-22.7587125736964,-6.421217113594395,4.02,lane_change,0,0,1
8-11575F,2024-02-16 02:54:55.553295,50.66846548739687,43.22697953202123,26.16,lane_change,0,0,1
878XET,2023-10-09 21:39:47.287900,2.820077870529232,-11.815568664350963,2.73,normal,0,0,0
53-N147,2024-07-02 08:39:38.161333,-33.50035081996438,-59.12693225440377,116.56,collision,0,1,0
1BY55,2024-04-17 00:13:20.466651,-46.844809612156084,151.79076544930416,43.92,normal,0,0,0
UJF 947,2024-07-29 21:41:53.201100,-43.640537648722585,-101.5493575753494,87.17,normal,0,0,0
YPC-8591,2023-12-26 11:59:21.611672,-23.431265102599156,-130.31611998001347,118.98,braking,1,0,0
MYO 134,2024-08-11 21:34:38.055329,-84.20795111835778,-146.66782481622434,90.51,normal,0,0,0
230 0LI,2023-12-22 09:49:50.804944,73.68188990401907,-83.5959879137845,113.84,braking,1,0,0
30-3488Z,2024-02-17 02:31:53.931077,-18.196901835300096,20.295996608649432,22.82,collision,0,1,0
047 7453,2024-03-21 14:35:49.308624,80.7089120553027,-81.7589658109873,76.4,normal,0,0,0
76KK4,2024-03-20 12:11:32.541173,70.5269639291439,126.7074686179331,38.4,collision,0,1,0
81D•035,2024-08-02 04:13:22.136712,-6.276155017222322,-97.12786194323532,74.81,normal,0,0,0
J80-30Y,2024-02-23 14:35:41.004050,-4.87404878692945,-41.090012006637835,6.25,lane_change,0,0,1
61-OE88,2024-05-08 23:20:18.839990,75.21402892810056,-51.986722505853834,82.16,braking,1,0,0
036-PUA,2023-12-23 00:37:13.657773,68.63706694590542,47.94529435949863,112.45,lane_change,0,0,1
443-TEM,2023-11-02 12:36:11.685176,17.471506420589833,111.19791455786748,80.91,braking,1,0,0
JOP-037,2024-05-20 22:36:49.446085,22.647570070472526,-86.44103661476868,9.38,lane_change,0,0,1
1NRN 29,2024-02-19 21:59:36.936812,7.313010099548592,-118.3140778781062,101.35,braking,1,0,0
FYJ 675,2024-06-17 04:26:47.024081,41.26180829245874,32.07898993977068,94.46,collision,0,1,0
6BT P12,2023-10-18 00:01:29.003549,-0.27497916617844,-102.39871823613453,90.37,lane_change,0,0,1
05-39838,2023-10-30 01:57:48.049258,-40.84690641353409,-149.90126017575756,94.71,normal,0,0,0
795 OJJ,2023-12-17 07:25:02.821474,12.077855592093002,105.21945122301508,40.97,normal,0,0,0
T82 6TS,2023-11-13 22:29:51.411332,6.912548818958157,157.39309945027725,37.4,braking,1,0,0
4YDG 04,2024-07-03 11:10:46.371276,-21.1074583584017,-58.3059035878955,75.68,braking,1,0,0
189-SHJ,2024-06-11 06:35:58.946069,-67.74611845568951,-5.813007352121218,39.4,braking,1,0,0
4-48845,2024-03-30 16:31:20.542845,2.518621420180267,-19.476371636794312,25.58,lane_change,0,0,1
8U451,2024-05-13 18:27:12.644726,3.259121820308195,-21.05227693815698,89.9,lane_change,0,0,1
ZHX 726,2024-08-25 16:14:02.545755,-36.07819939363091,67.57659090920842,53.3,braking,1,0,0
X62 5JO,2024-08-08 00:12:13.138474,-84.56488536539693,161.320622930119,38.14,collision,0,1,0
RXL 930,2024-03-26 20:29:58.098018,44.40928612535512,-149.7280173211797,61.21,braking,1,0,0
JLD 455,2024-05-12 04:29:01.983253,8.795304116542255,-33.77925394659357,33.53,braking,1,0,0
182 OVI,2024-09-07 05:12:20.959356,29.67479736287406,-149.86382146095406,3.8,lane_change,0,0,1
FAM 975,2023-09-24 03:30:20.226496,43.681946300001556,-173.63995967846915,12.41,collision,0,1,0
115 JIE,2024-02-14 18:14:49.247736,51.68128791589467,-74.16451167344327,52.3,collision,0,1,0
